platform,VM_instance,CPU_freq,n_nodes,n_vCPU,mem_size_GB,input_size_bytes,algorithm,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,c3.large,2.8,1,2,4.0265249999999995,87,scan,27.751,2149350.5,55.758750000000006,59.927499999999995
AWS,c4.xlarge,2.9,1,4,8.053049999999999,3799320693,join,145.098,5968091.448275862,77.91758620689657,56.52862068965517
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,gmm,90.7872282190001,6758529.111111111,43.88333333333333,45.155
AWS,m4.xlarge,2.4,1,4,17.17984,3284929808,wordcount,58.229,10255755.0,62.40916666666666,67.3725
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,kmeans,48.99935820300016,5876354.666666667,38.15555555555555,53.51777777777778
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,block-matrix-mult,75.79071922799994,5186528.0,67.71333333333332,49.47733333333335
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,gradient-boosted-tree,37.72950911699991,4723434.857142857,15.042857142857144,55.75428571428571
AWS,r3.large,2.5,1,2,16.106099999999998,-1,naive-bayes,1614.6668738949957,10464726.25386997,66.79857585139318,52.47390092879257
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,decision-tree,35.53281398299998,6475408.0,20.967142857142857,39.27
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,gmm,171.57004683000014,8571351.529411765,55.65441176470589,50.49676470588235
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,chi-sq-gof,21.11581772899808,4963928.0,7.8925,36.43
AWS,r3.xlarge,2.5,1,4,32.749069999999996,3284919977,wordcount,60.363,11437593.846153846,36.40923076923077,66.29384615384616
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,fp-growth,34.690028418999646,4426793.142857143,28.744285714285713,44.297142857142866
AWS,c3.xlarge,2.8,1,4,7.516179999999999,6569817093,sort,244.917,6787606.56,88.61659999999998,32.628
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,lda,70.65281112899999,14941878.285714284,23.749285714285712,52.98500000000001
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,word2vec,101.8047571959978,7553012.2,49.0425,83.687
AWS,c3.xlarge,2.8,1,4,7.516179999999999,125209992,pagerank,821.02,3502387.1463414636,45.72579268292682,50.68981707317074
AWS,m4.xlarge,2.4,1,4,17.17984,-1,spearman,135.57738518400038,12464612.0,75.85111111111111,47.689629629629614
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,13139662750,wordcount,121.827,22867952.64,74.046,53.5792
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,kmeans,99.10942017199704,7307731.157894737,47.45,52.72736842105263
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,word2vec,299.3567844740028,6143452.406779661,80.20644067796607,95.28457627118644
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,fp-growth,58.471502014999714,3077186.909090909,79.82636363636364,63.39636363636364
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,chi-sq-feature,116.5983796219998,10530868.695652174,68.3778260869565,46.14173913043478
AWS,r4.large,2.3,1,2,16.374534999999998,3777029616,join,204.416,9955758.43902439,63.579024390243895,87.44365853658536
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,random-forest,62.03301155900044,7644646.666666667,24.34583333333333,52.558333333333344
AWS,r3.xlarge,2.5,1,4,32.749069999999996,6569822281,sort,162.81,20058842.545454547,63.84818181818183,50.623636363636365
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,3820993928,join,82.356,10396992.25,67.50875,56.307500000000005
AWS,r3.large,2.5,1,2,16.106099999999998,-1,random-forest,147.35728669399987,7126047.0344827585,45.48655172413793,56.53862068965518
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,chi-sq-gof,17.473567480999918,3216688.0,20.886666666666667,25.213333333333335
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,pic,66.42856304300221,5696425.846153846,74.37076923076924,58.829230769230776
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,als,81.91404880300024,15099196.5,23.99875,40.139374999999994
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,3820993928,join,204.58,8312086.857142857,53.97071428571429,65.35666666666665
AWS,r3.large,2.5,1,2,16.106099999999998,-1,pearson,299.0689538229999,9521132.54237288,60.77542372881356,51.2142372881356
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,87,scan,24.754,4332933.142857143,6.887142857142858,16.119999999999997
AWS,m4.xlarge,2.4,1,4,17.17984,743941994,aggregation,342.768,8456337.028571429,51.458857142857156,82.53557142857143
AWS,m4.large,2.4,1,2,8.58992,-1,random-forest,101.50314228300704,3974588.8,48.6155,61.406499999999994
AWS,m4.2xlarge,2.4,1,8,34.35968,743941994,aggregation,196.882,14811921.951219512,44.95512195121952,78.40317073170732
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,gmm,65.85201417999997,6298602.769230769,40.8976923076923,41.058461538461536
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,classification,102.75891459800005,24033518.0,38.219,46.06949999999999
AWS,m4.large,2.4,1,2,8.58992,-1,summary-statistics,172.04671110300114,4757573.411764706,58.19147058823529,53.576470588235296
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,spearman,84.11796876599988,17607917.25,28.001875,42.716874999999995
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,word2vec,85.3875685400053,15237067.05882353,24.231176470588235,69.48235294117647
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,classification,177.5015724040004,14759019.657142855,47.00371428571429,51.31514285714286
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,gmm,145.6647244449996,4435518.482758621,57.90827586206896,52.3551724137931
AWS,r4.large,2.3,1,2,16.374534999999998,-1,chi-sq-gof,21.256810537997808,3184758.0,20.3375,72.1125
AWS,r3.large,2.5,1,2,16.106099999999998,-1,als,99.0936593569968,5347300.0,34.132631578947375,69.4557894736842
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,72101800,als,59.355,6826880.0,44.32692307692308,52.27461538461538
AWS,m4.xlarge,2.4,1,4,17.17984,-1,gmm,600.9761355170012,8047798.2,48.973000000000006,51.02291666666667
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,pic,54.57688830699999,18646800.8,29.653,44.514
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,chi-sq-gof,16.923807860002853,2464805.3333333335,63.94,73.21333333333332
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,lda,102.00156906900156,10588387.0,33.7215,73.95050000000002
AWS,m3.xlarge,2.6,1,4,16.106099999999998,13139648615,sort,455.077,13456545.08695652,87.37521739130436,36.97217391304348
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,743941533,aggregation,195.956,10500784.0,16.69829268292683,79.06390243902439
AWS,m3.large,2.6,1,2,7.516179999999999,-1,pic,58.74216311299824,3777621.090909091,49.31818181818182,73.14545454545454
AWS,m3.large,2.6,1,2,7.516179999999999,-1,spearman,129.7258597339969,5300039.538461538,69.19500000000001,58.33076923076923
AWS,m4.xlarge,2.4,1,4,17.17984,-1,summary-statistics,95.1844031080036,6104784.842105263,37.150000000000006,48.915263157894735
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,806020600,lr,138.747,8605399.666666666,55.87708333333333,25.25208333333333
AWS,r4.xlarge,2.3,1,4,32.749069999999996,125209992,pagerank,746.864,3765197.2533333334,11.990733333333337,54.4802
AWS,r4.large,2.3,1,2,16.374534999999998,-1,block-matrix-mult,112.53890984399914,4784102.909090909,30.551818181818177,61.14318181818181
AWS,r3.large,2.5,1,2,16.106099999999998,-1,block-matrix-mult,123.88291952300006,5830905.666666667,37.22,55.6125
AWS,m3.large,2.6,1,2,7.516179999999999,-1,block-matrix-mult,105.6898889010008,3803521.904761905,49.65714285714286,58.71333333333333
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,chi-sq-feature,198.8409434289999,20962980.307692308,63.62410256410254,49.2574358974359
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,naive-bayes,374.362866255,14053671.567567568,91.25094594594596,50.116621621621626
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,gradient-boosted-tree,37.48801740699855,6355255.428571428,10.101428571428572,38.33428571428572
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,random-forest,74.46647667299976,5909566.571428572,77.15357142857144,53.38142857142857
AWS,r3.large,2.5,1,2,16.106099999999998,1881786739,bayes,343.428,10178795.257142857,64.97342857142857,86.58028571428574
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,128134600,als,221.999,13003466.536585366,20.679024390243903,19.94878048780488
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,1209030600,lr,350.402,10273854.176470589,66.70911764705882,9.904264705882351
AWS,r4.large,2.3,1,2,16.374534999999998,-1,chi-sq-feature,363.41721433300063,10035944.285714284,64.09085714285716,57.963
AWS,r3.xlarge,2.5,1,4,32.749069999999996,4019032802,scan,250.121,11783941.384615384,37.50923076923077,85.52096153846152
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,block-matrix-mult,78.52306642400072,5497994.4,35.699333333333335,53.38866666666666
AWS,r3.large,2.5,1,2,16.106099999999998,6569824450,sort,341.977,11526320.457142858,73.57442857142857,44.18157142857143
AWS,m4.xlarge,2.4,1,4,17.17984,-1,decision-tree,44.10802835499999,6055645.0,36.848749999999995,53.20375
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,block-matrix-mult,753.1242197909996,7099515.733333333,92.68926666666668,18.029399999999995
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,gradient-boosted-tree,85.82800409499987,11424268.705882354,36.364117647058826,49.33764705882353
AWS,c3.xlarge,2.8,1,4,7.516179999999999,1209030600,lr,235.405,7084342.978723404,92.49106382978724,30.08212765957447
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,svd,461.20870895699954,5140942.956521739,67.11847826086955,50.83978260869566
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,pic,38.51117763199909,7747624.571428572,23.514285714285712,43.50714285714286
AWS,m4.2xlarge,2.4,1,8,34.35968,128134600,als,108.386,14932934.545454543,45.32136363636363,37.03454545454546
AWS,m3.large,2.6,1,2,7.516179999999999,-1,chi-sq-gof,18.39546259700728,3107370.6666666665,40.57,71.42666666666666
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,classification,58.80198926699995,8165022.545454546,53.01636363636364,41.91636363636364
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,200168800,als,290.892,11667268.75862069,75.75706896551725,23.55793103448276
AWS,m4.large,2.4,1,2,8.58992,-1,pca,307.92503957400004,6012629.7049180325,73.54327868852458,51.747540983606555
AWS,m4.xlarge,2.4,1,4,17.17984,-1,als,63.60987879099957,8706995.333333334,52.98666666666666,62.72749999999999
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,classification,1181.3310599680008,3747795.762711864,97.22296610169492,52.35389830508474
AWS,c4.large,2.9,1,2,4.0265249999999995,13139661233,sort,571.085,3703140.417391304,96.06452173913044,39.24660869565217
AWS,m4.xlarge,2.4,1,4,17.17984,-1,pca,160.24150401000043,8256730.375,50.245000000000005,48.915625000000006
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,decision-tree,37.09921357700023,9273438.285714284,29.517142857142854,53.04
AWS,m4.large,2.4,1,2,8.58992,-1,gmm,277.6996825850001,4221684.872727273,51.636909090909086,53.713636363636375
AWS,m4.2xlarge,2.4,1,8,34.35968,3799320693,join,88.312,13688346.888888888,41.545,54.97055555555555
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,pca,85.32287669600191,6156186.117647059,39.97176470588235,41.89588235294118
AWS,r3.large,2.5,1,2,16.106099999999998,-1,summary-statistics,51.94039387500379,4564787.2,29.138,64.379
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,classification,571.4843833449995,3728903.578947369,96.73280701754383,52.69219298245614
AWS,m4.xlarge,2.4,1,4,17.17984,-1,summary-statistics,32.98459913099941,5095990.0,31.011666666666667,45.93333333333333
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,regression,1124.3182495769995,7408826.607142857,96.7273214285714,52.68678571428571
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,3284895571,sort,302.262,13770487.625,44.58796875,18.801250000000003
AWS,m4.large,2.4,1,2,8.58992,-1,summary-statistics,42.84585262699693,4029466.5,49.287499999999994,61.866249999999994
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,als,163.6088303460001,8167809.625,53.0346875,21.4875
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,200168800,als,242.467,16312007.916666666,25.925833333333333,24.984166666666667
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,743941533,aggregation,173.738,8755117.777777778,56.84805555555556,76.76694444444443
AWS,c3.large,2.8,1,2,4.0265249999999995,743941631,aggregation,282.914,3557121.966101695,92.27711864406778,81.57610169491525
AWS,r3.large,2.5,1,2,16.106099999999998,-1,als,94.84844032399997,8721415.157894736,55.67052631578947,69.29263157894736
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,summary-statistics,21.606098926000413,3639055.0,23.6275,29.972499999999997
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,chi-sq-gof,24.298497838000912,4316490.0,6.857500000000001,24.9025
AWS,m4.large,2.4,1,2,8.58992,-1,spearman,154.9847282230039,5645954.193548387,69.05741935483871,47.3925806451613
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,als,64.2036298349999,8675197.666666666,28.08916666666667,52.604166666666664
AWS,m3.large,2.6,1,2,7.516179999999999,-1,random-forest,114.8640299650001,5249070.0869565215,68.53,57.923478260869565
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,regression,2016.6441268269991,3754854.5607940448,97.40585607940446,53.17263027295285
AWS,c4.large,2.9,1,2,4.0265249999999995,3777029616,join,609.351,3570130.6774193547,92.61427419354835,82.41983870967744
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,classification,60.92210000299974,5052556.666666667,65.96416666666667,47.6325
AWS,m3.large,2.6,1,2,7.516179999999999,940817222,bayes,269.487,6464747.490909091,84.4018181818182,74.48236363636363
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,word2vec,174.84418471899994,11789490.971428571,38.173428571428566,57.34542857142857
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,regression,991.574790282,3726315.95959596,96.66606060606064,53.43242424242424
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,1357611802,dfsioe,106.429,6611320.909090909,10.514090909090909,57.39977272727272
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,kmeans,102.29759660100171,19315384.0,30.6995,45.1845
AWS,m4.xlarge,2.4,1,4,17.17984,-1,kmeans,50.093079957001464,6274872.0,38.18300000000001,49.709
AWS,m3.xlarge,2.6,1,4,16.106099999999998,3284929857,wordcount,58.689,9889542.76923077,64.21461538461539,69.03769230769231
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,spearman,70.27393694199964,20117626.57142857,31.99285714285714,41.89999999999999
AWS,m3.large,2.6,1,2,7.516179999999999,-1,word2vec,440.8717937910005,5848493.5,76.35625,88.45261363636364
AWS,m3.large,2.6,1,2,7.516179999999999,-1,chi-sq-gof,19.296765612001764,2994224.0,39.09,74.57
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,summary-statistics,18.692484531002265,3380454.6666666665,21.953333333333333,22.53
AWS,m4.large,2.4,1,2,8.58992,-1,lda,111.50286124500002,4491740.363636363,54.940909090909095,77.04863636363636
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,lda,80.6673124670001,13797399.0,41.875625,41.296875
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,spearman,140.4910008880015,12482567.714285716,81.05071428571429,47.50107142857144
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,kmeans,51.78075998900022,7899895.6,25.147,52.162
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,940817222,bayes,70.842,8496240.266666668,55.16733333333333,60.10866666666667
AWS,m4.large,2.4,1,2,8.58992,-1,pca,167.4945984269998,5668013.939393939,69.32848484848485,53.389090909090896
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,3284902717,sort,322.821,12968686.8125,20.61296875,20.07984375
AWS,m3.xlarge,2.6,1,4,16.106099999999998,0,scan,84.56,3530887.5,22.92625,17.595
AWS,r4.large,2.3,1,2,16.374534999999998,-1,chi-sq-gof,16.886494642000002,3447692.0,22.016666666666666,71.71333333333334
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,743941533,aggregation,214.141,10392008.888888888,16.516666666666666,78.81555555555555
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,block-matrix-mult,704.291548033,11002538.57142857,71.4405,5.478428571428571
AWS,m4.xlarge,2.4,1,4,17.17984,-1,decision-tree,41.79050317100018,7822660.0,47.6025,53.05125
AWS,m4.large,2.4,1,2,8.58992,-1,svd,559.6170731949969,4545165.857142857,55.59375000000001,53.050625
AWS,r4.xlarge,2.3,1,4,32.749069999999996,3284905343,sort,77.746,14047523.25,44.736875,54.26625
AWS,c4.large,2.9,1,2,4.0265249999999995,125209992,pagerank,839.541,3347303.3136094674,86.83384615384614,81.8124852071006
AWS,m4.xlarge,2.4,1,4,17.17984,-1,chi-sq-feature,618.2120188349982,12956448.292682927,78.84414634146341,50.15528455284553
AWS,r4.large,2.3,1,2,16.374534999999998,-1,gmm,1448.660027999,7135736.235294118,45.5693079584775,51.81698961937716
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,gmm,557.9809587210002,6492772.540540541,84.76702702702701,50.68945945945947
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,word2vec,191.4340221599996,8604092.736842105,55.86684210526316,90.03210526315789
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,classification,661.2350128880007,14528895.606060604,94.33825757575757,50.675303030303034
AWS,r3.large,2.5,1,2,16.106099999999998,-1,block-matrix-mult,124.42411318800076,5727418.5,36.56,56.75541666666667
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,kmeans,97.15143019099924,13159966.736842103,42.61157894736842,45.58105263157895
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,chi-sq-mat,16.861724741000216,6831034.666666667,44.35666666666666,46.60666666666666
AWS,m3.large,2.6,1,2,7.516179999999999,-1,gradient-boosted-tree,43.587011813,3669054.0,47.90125,75.95750000000001
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,pca,96.57536425199942,16771498.736842103,26.67105263157895,43.54157894736843
AWS,c3.large,2.8,1,2,4.0265249999999995,6400000000,terasort,756.888,3521933.6993464055,91.3637908496732,72.34895424836601
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,6400000000,terasort,165.889,30419840.914285716,48.34942857142858,58.94342857142858
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,3200000000,terasort,107.569,9717150.181818182,63.09500000000002,59.26227272727272
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,pearson,32.59930666099535,5747875.333333333,37.32,37.22
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,naive-bayes,417.0324337270003,13997779.228915663,90.89012048192772,51.872530120481926
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,classification,106.02379040899996,25351473.714285713,40.293333333333344,45.24238095238096
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,block-matrix-mult,196.069576183,13289304.923076924,42.32333333333333,67.75282051282053
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,fp-growth,29.53145694600016,7811728.8,23.706,38.282
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,lda,62.03282588699949,4937622.666666667,64.46333333333335,71.50416666666666
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,random-forest,46.81955210199885,5772632.888888889,37.48111111111111,42.74666666666666
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,fp-growth,45.46214105499894,4173968.444444445,54.49444444444445,59.99444444444444
AWS,m4.2xlarge,2.4,1,8,34.35968,3284916567,sort,1111.065,14412585.469026549,43.74340707964602,4.928849557522124
AWS,c3.xlarge,2.8,1,4,7.516179999999999,806020600,lr,311.613,5498416.698412699,71.78555555555556,17.980476190476192
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,word2vec,119.1851469969988,17286648.695652176,27.490434782608695,83.63652173913043
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,chi-sq-feature,333.556187464,12015041.090909092,78.01469696969696,50.505454545454555
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,kmeans,94.49344144299994,12472339.777777778,80.98444444444446,44.58611111111111
AWS,m4.xlarge,2.4,1,4,17.17984,-1,kmeans,91.70008967600006,7874046.444444444,47.915000000000006,51.44055555555556
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,3284922234,sort,817.539,14178731.292682927,45.90969512195122,7.324329268292682
AWS,m4.large,2.4,1,2,8.58992,128134600,als,233.967,7564815.0,92.52875,65.53270833333333
AWS,r3.large,2.5,1,2,16.106099999999998,3284932817,sort,321.718,9007512.727272728,57.49727272727272,76.62878787878789
AWS,r3.xlarge,2.5,1,4,32.749069999999996,125209992,pagerank,740.314,3716583.328859061,11.830268456375835,60.06013422818793
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,decision-tree,48.243389311999636,8437178.666666666,27.32111111111111,42.94222222222223
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,lda,94.56903396300186,4921773.555555556,64.25666666666666,72.25722222222223
AWS,m3.large,2.6,1,2,7.516179999999999,-1,kmeans,1415.5086347649994,6517038.770318021,85.08441696113074,52.354204946996475
AWS,m4.xlarge,2.4,1,4,17.17984,-1,spearman,114.71369112400043,8543765.043478262,51.99086956521739,42.861304347826085
AWS,m4.xlarge,2.4,1,4,17.17984,-1,random-forest,65.88431867599866,6328566.153846154,38.51153846153846,52.68461538461539
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,classification,99.53704308200032,8395316.210526315,54.5121052631579,52.21473684210527
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,kmeans,461.88397820099993,3686478.4782608696,95.6325,54.20413043478261
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pic,45.17079985900091,7805869.777777778,24.85777777777778,59.43777777777778
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,svd,997.284467204001,3083319.67839196,79.98608040201006,49.63804020100503
AWS,m3.large,2.6,1,2,7.516179999999999,-1,lda,187.8961892590014,6136043.135135135,80.10945945945947,83.91324324324324
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,spearman,60.369724204999784,9814492.333333334,63.724999999999994,44.19
AWS,r4.large,2.3,1,2,16.374534999999998,3284912523,wordcount,103.167,9180226.545454543,58.62590909090909,75.76954545454544
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,743941547,aggregation,199.883,10353291.80952381,16.464285714285715,77.78928571428571
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,naive-bayes,130.13763100999995,26228114.0,41.68807692307693,44.53846153846153
AWS,m4.large,2.4,1,2,8.58992,-1,chi-sq-mat,17.896555463999903,4140957.3333333335,50.650000000000006,70.61
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,kmeans,48.304234928999904,4436226.666666667,57.91777777777778,47.16444444444445
AWS,m3.xlarge,2.6,1,4,16.106099999999998,259947887,pagerank,332.174,8743354.626865672,56.77134328358209,44.09059701492538
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,chi-sq-feature,105.70822589700036,15353380.0,49.712857142857146,45.5952380952381
AWS,c3.large,2.8,1,2,4.0265249999999995,2037276249,dfsioe,355.321,3425167.408450704,88.85352112676057,76.50647887323943
